UniqueID,Position,AGF,AIK,AaB,Aberdeen,Ajax,Almere City,Anderlecht,Angers SCO,Antwerp,Arouca,Arsenal,Aston Villa,Atalanta,Athletic Bilbao,Atlanta United,Atlético Madrid,Augsburg,Austin FC,Auxerre,Barcelona,Bayer Leverkusen,Bayern München,Benfica,Blackburn Rovers,Boavista,Bochum,Bologna,Borussia Dortmund,Borussia M_gladbach,Bournemouth,Brentford,Brest,Brighton,Bristol City,Brøndby,Burnley,CF Montréal,Cagliari,Cardiff City,Casa Pia AC,Celta de Vigo,Celtic,Chelsea,Chicago Fire,Cincinnati,Club Brugge,Colorado Rapids,Columbus Crew,Como,Coventry City,Crystal Palace,DC United,Dallas,Deportivo Alavés,Derby County,Djurgården,Eintracht Frankfurt,Elfsborg,Empoli,Espanyol,Estoril,Estrela Amadora,Everton,Famalicão,Farense,Feyenoord,Fiorentina,Fortuna Sittard,Freiburg,Fulham,Genk,Genoa,Getafe,Gil Vicente,Girona,Go Ahead Eagles,Groningen,Halmstad,Hearts,Heerenveen,Heidenheim,Hellas Verona,Heracles,Hoffenheim,Holstein Kiel,Houston Dynamo,Hull City,Häcken,IFK Göteborg,IFK Norrköping,Inter Miami,Internazionale,Ipswich Town,Juventus,Kalmar,København,Las Palmas,Lazio,Le Havre,Lecce,Leeds United,Leganés,Leicester City,Lens,Lille,Liverpool,Los Angeles FC,Los Angeles Galaxy,Luton Town,Lyngby,Mainz 05,Mallorca,Malmö FF,Manchester City,Manchester United,Middlesbrough,Midtjylland,Milan,Millwall,Minnesota United,Monaco,Montpellier,Monza,Moreirense,NAC Breda,NEC,Nantes,Napoli,Nashville SC,New England,New York City,New York RB,Newcastle United,Nice,Nordsjælland,Norwich City,Nottingham Forest,Olympique Lyonnais,Olympique Marseille,Orlando City,Osasuna,Oxford United,PEC Zwolle,PSG,PSV,Parma,Philadelphia Union,Plymouth Argyle,Portland Timbers,Porto,Portsmouth,Preston North End,Queens Park Rangers,RB Leipzig,RKC Waalwijk,Randers,Rangers,Rayo Vallecano,Real Betis,Real Madrid,Real Salt Lake,Real Sociedad,Real Valladolid,Reims,Rennes,Rio Ave,Roma,SJ Earthquakes,Saint-Étienne,Santa Clara,Seattle Sounders,Sevilla,Sheffield United,Sheffield Wednesday,Silkeborg,Sirius,Southampton,Sparta Rotterdam,Sporting Braga,Sporting CP,St_DOT_ Louis City,St_DOT_ Pauli,Stoke City,Strasbourg,Stuttgart,Sunderland,Swansea City,SønderjyskE,Torino,Toronto,Tottenham Hotspur,Toulouse,Twente,Udinese,Union Berlin,Union Saint-Gilloise,Utrecht,Valencia,Vancouver Whitecaps,Venezia,Viborg,Villarreal,Vitória Guimarães,Värnamo,Västerås SK,Watford,Werder Bremen,West Bromwich Albion,West Ham United,Willem II,Wolfsburg,Wolverhampton Wanderers
32783,RB,83,84,84,83,81,81,82,83,83,78,81,80,81,82,82,82,78,82,83,77,80,77,82,84,77,79,79,78,81,84,80,83,82,82,83,80,78,76,82,75,83,78,79,82,83,83,83,82,82,84,82,80,81,77,81,85,78,82,75,81,78,81,79,79,74,83,81,79,79,80,84,76,76,81,79,81,81,79,82,82,80,77,81,80,84,79,80,82,83,82,78,76,84,80,83,82,79,82,79,79,83,82,84,82,80,78,83,76,81,80,80,78,83,79,79,84,82,81,79,78,82,79,77,76,82,85,79,80,81,83,82,79,84,83,79,81,77,83,79,84,77,80,79,78,78,82,81,79,83,82,82,83,81,81,78,82,84,80,82,79,82,82,82,80,83,79,79,79,84,82,82,80,78,81,76,83,80,81,83,81,83,86,80,82,79,83,82,81,79,82,83,81,84,75,77,85,84,77,79,82,83,82,81,83,85,81,81,84,78,81,78,81
3665,RB,82,83,81,80,77,79,82,80,84,83,80,84,80,81,83,82,77,81,83,75,75,70,79,86,74,78,80,75,83,82,79,86,81,81,80,83,81,75,81,74,84,70,77,83,81,82,80,78,81,82,81,78,83,74,78,83,80,78,73,79,76,77,78,79,72,79,83,76,81,81,83,75,77,81,78,78,81,75,81,81,78,77,79,81,85,79,80,78,80,79,79,76,82,81,84,80,81,83,78,77,80,79,82,82,81,76,81,73,79,79,80,80,77,71,83,83,78,82,75,75,80,79,81,75,82,83,79,81,83,83,81,77,84,83,73,83,75,81,79,83,77,81,80,69,72,79,78,78,82,79,82,82,79,81,76,79,80,80,83,76,80,84,81,79,82,79,81,78,81,77,80,82,77,78,76,83,75,81,82,78,79,86,79,83,75,83,81,83,82,82,81,81,82,72,77,81,80,77,82,80,81,81,77,82,84,80,83,83,77,81,78,83
4075,RB,82,90,85,82,78,82,83,83,86,83,80,82,81,84,84,84,77,83,86,76,77,70,81,89,75,81,81,77,85,87,81,90,83,84,83,85,79,74,83,72,87,70,77,84,81,82,80,78,82,85,86,76,82,76,80,86,79,79,75,81,75,80,83,82,75,80,84,78,81,84,84,75,76,83,79,79,82,78,84,84,78,78,82,84,86,79,80,78,85,83,77,74,84,82,86,82,81,83,80,78,82,82,85,85,82,76,82,70,83,80,83,83,78,75,85,85,79,82,77,75,81,82,80,76,85,87,82,82,82,83,81,77,86,85,73,85,78,82,79,83,77,82,81,69,72,80,79,80,85,79,82,86,81,82,79,81,83,84,86,77,81,86,83,80,85,82,82,79,86,78,82,84,78,80,72,88,75,85,85,79,83,87,81,85,76,84,83,85,82,84,84,83,84,72,78,86,82,76,80,82,84,83,77,85,85,81,85,86,80,84,77,87
4548,RB,86,87,84,82,80,82,86,83,88,88,83,87,84,84,86,86,80,84,87,79,79,72,82,90,76,81,84,78,87,85,81,90,85,84,84,87,85,77,84,76,88,73,80,87,84,85,83,81,85,86,84,80,87,76,80,87,83,80,75,82,79,80,81,83,75,83,87,78,85,85,86,77,79,84,81,81,85,77,84,85,80,79,82,85,89,83,84,81,83,82,83,79,85,85,88,84,85,86,81,79,84,82,85,86,85,79,84,76,81,82,84,83,80,74,87,87,81,86,77,77,83,83,84,78,85,87,82,85,86,86,84,80,87,87,76,87,77,84,82,86,79,85,83,71,75,82,80,81,86,82,84,86,81,84,79,82,83,84,87,79,84,88,84,82,86,82,85,81,85,79,84,86,79,80,79,88,78,86,86,81,82,90,83,87,79,86,85,88,86,86,85,84,86,74,80,84,82,79,86,83,85,84,80,86,88,83,87,87,80,84,81,87
4995,RB,84,85,87,86,82,84,82,84,83,77,84,82,84,85,83,85,81,84,84,79,82,80,84,84,80,84,81,80,84,89,85,86,85,85,83,83,77,80,84,76,86,80,82,83,84,84,84,82,83,86,86,82,82,82,85,85,80,84,79,82,80,84,84,82,77,84,82,82,82,83,85,81,79,83,82,82,82,81,84,83,84,81,84,83,85,78,80,82,85,84,78,77,86,81,84,83,81,85,83,83,83,84,85,85,81,81,85,75,87,82,84,82,83,82,81,85,84,83,83,80,84,82,80,78,84,87,83,81,82,85,83,80,88,86,80,81,82,86,81,85,81,81,80,82,79,82,84,81,85,83,84,85,84,83,80,84,86,84,85,81,84,85,83,83,86,81,80,81,85,84,83,83,83,85,75,83,81,82,84,82,86,86,81,84,81,85,82,81,81,83,86,85,86,79,81,89,86,81,78,83,84,85,83,84,85,83,83,85,83,83,80,85
20005,RB,87,95,91,88,84,86,88,89,90,86,83,85,85,88,88,88,81,88,91,80,83,76,86,93,80,84,85,81,89,91,84,93,86,89,89,87,83,77,88,76,91,77,82,88,86,87,85,84,87,90,89,81,87,80,85,92,83,86,79,86,80,85,86,86,80,86,87,83,84,87,89,79,78,87,83,84,86,83,89,89,82,81,86,88,90,83,85,84,91,89,81,78,89,86,91,88,84,87,84,82,88,88,91,89,85,80,88,76,87,84,86,85,86,82,88,91,85,86,82,80,85,86,82,80,89,93,85,85,86,88,86,82,90,89,80,89,82,86,83,88,80,86,85,75,78,86,84,85,90,85,87,91,86,86,83,86,89,87,89,82,86,90,88,84,89,86,85,83,92,85,88,88,81,86,76,93,81,90,90,85,89,91,85,88,81,89,88,89,85,89,88,87,89,76,81,92,88,80,84,87,89,87,82,91,91,86,88,91,83,89,80,90
20477,RB,82,85,84,80,82,75,83,81,83,81,81,81,82,81,82,84,76,81,83,80,85,78,84,84,73,76,80,80,82,83,77,83,84,80,86,80,80,71,80,73,84,79,81,81,84,84,82,84,82,84,80,76,82,72,77,86,79,80,72,78,76,78,76,77,72,85,84,74,78,80,85,72,72,81,81,79,80,73,82,84,75,74,76,81,84,82,81,84,83,81,79,79,84,82,82,85,81,82,76,76,86,79,86,83,82,80,84,79,77,76,78,75,86,85,83,86,81,83,73,77,83,77,75,75,80,86,77,83,80,83,82,79,85,83,82,83,75,83,80,85,73,79,77,77,79,83,80,77,84,84,78,81,77,82,74,82,86,80,83,83,83,83,81,78,84,79,81,77,84,80,83,81,74,78,78,85,81,82,85,84,82,86,79,82,81,83,82,82,80,84,85,80,85,72,73,85,84,73,80,80,84,82,80,84,87,80,80,84,75,81,76,81
40744,RB,87,96,91,88,85,86,89,89,90,86,84,85,86,88,88,89,81,88,91,81,84,77,87,93,79,84,85,82,89,91,84,93,87,89,90,87,83,76,88,76,91,78,83,88,87,88,86,85,88,91,89,81,87,79,84,93,83,86,78,86,80,85,86,86,79,87,88,82,84,87,89,78,78,87,83,84,86,83,90,89,82,81,86,88,91,85,86,85,91,89,82,79,90,86,91,89,84,87,84,82,89,87,91,89,86,81,88,77,86,84,86,85,87,84,88,91,85,87,81,81,86,86,81,81,89,93,85,86,86,88,86,83,90,89,82,90,82,87,83,88,80,87,85,76,79,87,85,85,91,86,86,91,85,87,83,87,90,88,90,83,87,90,88,84,90,86,85,83,93,85,88,88,81,85,77,93,82,90,90,86,89,91,85,88,83,90,88,89,85,89,89,87,90,76,81,92,88,79,84,87,89,87,83,91,92,86,88,91,83,89,81,90
41239,RB,87,94,90,87,83,85,87,88,89,85,83,84,85,87,88,87,80,87,90,79,82,75,86,92,79,83,84,80,88,90,83,92,86,88,89,87,82,76,87,75,90,76,81,88,86,87,85,83,87,90,88,80,86,79,84,91,82,85,78,85,79,84,85,85,79,86,87,82,83,86,88,78,78,87,82,83,85,82,89,88,81,81,85,87,90,83,85,84,90,88,81,77,89,85,90,87,84,86,83,81,87,87,90,88,85,80,87,75,86,83,85,85,85,81,87,90,84,85,81,80,85,85,81,80,89,92,85,85,86,87,85,82,89,88,79,89,81,85,82,87,80,86,84,74,78,85,84,84,89,84,86,90,85,86,83,86,88,87,89,81,86,89,88,83,88,86,84,83,92,84,87,87,80,85,76,92,81,89,89,84,88,90,85,88,81,89,87,88,84,88,87,86,89,75,81,91,87,79,84,86,88,86,81,90,90,85,87,90,82,88,80,89
33823,RB,86,89,84,82,80,82,86,83,89,89,82,88,83,84,87,86,79,85,88,78,78,71,82,91,76,81,85,78,88,85,81,91,85,84,85,88,86,76,84,75,89,71,79,88,84,85,83,81,85,86,85,79,88,75,80,87,83,80,75,82,78,80,82,83,75,82,88,78,85,86,86,77,79,85,81,80,85,77,85,86,79,79,82,86,89,84,84,81,84,83,83,79,85,85,89,84,85,86,81,79,84,82,86,86,85,78,84,75,81,82,84,84,79,73,88,88,80,86,76,77,83,83,85,78,86,87,82,85,87,86,84,80,88,87,75,88,77,83,82,86,79,86,84,69,74,82,80,81,87,82,85,87,81,85,80,82,83,84,87,79,84,89,85,82,86,83,85,81,86,79,84,87,78,80,78,89,77,87,86,81,82,90,83,88,78,87,86,89,86,86,85,84,86,73,80,84,82,79,86,83,85,83,79,87,88,83,88,88,80,85,81,88
27171,RB,84,92,87,84,81,83,85,85,87,82,80,81,82,84,85,85,77,84,88,77,80,74,84,89,76,81,82,79,85,88,81,89,83,85,86,84,80,73,84,73,88,75,79,85,83,84,82,81,84,87,85,78,83,76,81,89,79,82,75,83,77,82,83,82,76,83,84,79,80,83,86,75,75,84,80,81,83,80,86,86,79,78,83,84,88,81,82,82,87,86,78,75,86,83,87,85,81,84,80,79,85,84,88,85,83,78,85,74,83,81,83,82,83,80,85,87,82,83,78,77,82,82,78,77,86,89,82,82,83,84,83,79,87,86,78,86,79,83,80,85,77,83,81,73,76,83,81,81,87,82,83,87,82,83,80,83,86,84,86,79,83,86,85,80,86,83,82,80,89,82,85,84,77,82,74,90,79,87,86,82,85,89,82,85,79,86,85,85,81,86,85,83,86,73,78,89,85,76,81,84,86,84,79,87,88,83,84,87,80,85,77,87
27602,RB,86,94,90,87,83,86,87,88,89,84,83,83,85,87,87,87,80,88,90,79,82,76,86,92,79,84,84,81,88,91,84,92,86,88,89,86,81,76,87,75,90,77,81,87,86,87,85,84,86,90,89,81,86,79,85,91,82,85,78,85,79,85,86,85,79,86,86,82,83,86,88,78,78,87,82,83,85,83,89,88,82,81,86,87,91,82,84,84,90,89,80,77,89,85,90,87,83,86,84,82,87,87,90,88,85,80,88,75,87,83,86,85,85,82,87,90,84,85,82,80,85,85,81,80,89,92,85,84,85,87,85,82,90,89,80,88,82,86,82,87,80,85,84,76,78,85,84,84,89,84,86,90,85,86,83,86,89,87,89,81,86,89,88,83,88,86,84,83,92,85,87,87,81,85,76,92,81,89,89,85,88,91,85,87,81,89,87,88,84,88,88,86,89,76,81,92,88,79,83,87,88,87,82,90,90,85,87,90,83,88,80,89
26278,RB,80,81,83,81,79,78,79,81,79,74,79,77,79,80,79,80,76,80,80,75,79,77,81,80,75,77,76,76,78,83,78,79,80,80,80,77,74,74,80,73,81,78,78,78,81,80,81,80,80,82,80,78,78,76,80,82,76,81,74,78,76,79,77,77,73,82,78,77,76,77,81,75,74,79,77,79,78,77,80,79,78,75,79,77,82,75,77,80,82,80,75,74,82,77,80,80,76,80,77,77,81,80,82,80,77,77,81,74,80,77,78,75,82,79,76,82,80,79,78,77,80,76,74,74,80,83,77,77,78,81,80,77,82,80,78,78,76,81,77,82,75,77,75,78,77,80,80,76,81,80,80,80,79,78,76,80,83,78,79,77,80,79,79,77,81,77,76,77,81,81,80,78,76,80,74,79,79,78,81,79,82,83,77,79,77,81,79,77,76,79,81,79,82,74,75,84,82,75,75,79,80,80,79,80,82,79,78,81,77,78,75,78
26717,RB,80,81,83,81,79,78,79,81,79,74,79,77,79,80,79,80,76,80,80,75,79,77,81,80,75,77,76,76,78,83,78,79,80,80,80,77,74,74,80,73,81,78,78,78,81,80,81,80,80,82,80,78,78,76,80,82,76,81,74,78,76,79,77,77,73,82,78,77,76,77,81,75,74,79,77,79,78,77,80,79,78,75,79,77,82,75,77,80,82,80,75,74,82,77,80,80,76,80,77,77,81,80,82,80,77,77,81,74,80,77,78,75,82,79,76,82,80,79,78,77,80,76,74,74,80,83,77,77,78,81,80,77,82,80,78,78,76,81,77,82,75,77,75,78,77,80,80,76,81,80,80,80,79,78,76,80,83,78,79,77,80,79,79,77,81,77,76,77,81,81,80,78,76,80,74,79,79,78,81,79,82,83,77,79,77,81,79,77,76,79,81,79,82,74,75,84,82,75,75,79,80,80,79,80,82,79,78,81,77,78,75,78
27160,RB,82,84,83,79,82,75,83,80,82,80,81,80,82,80,81,83,75,80,82,79,84,78,83,84,73,75,79,80,81,83,76,82,83,80,85,79,79,70,80,72,83,79,81,81,83,83,81,83,81,84,79,76,82,71,76,85,78,79,71,77,75,77,75,76,71,84,83,74,78,79,84,72,71,80,80,79,79,72,81,83,74,73,75,80,84,81,80,83,82,80,78,78,83,82,81,84,80,82,75,75,85,79,85,82,82,79,83,79,76,75,78,74,85,84,82,85,80,83,72,76,82,76,74,74,79,85,76,82,79,82,82,78,84,83,81,82,74,82,80,84,72,79,76,77,79,83,79,76,83,83,77,80,76,81,74,81,85,79,82,82,82,82,80,77,84,78,80,76,83,79,82,80,73,77,77,84,81,81,84,83,81,86,78,81,81,82,81,81,79,83,84,79,85,71,72,85,83,72,79,80,83,81,79,83,86,79,79,84,75,80,76,81
