UniqueID,Position,AGF,AIK,AaB,Aberdeen,Ajax,Almere City,Anderlecht,Angers SCO,Antwerp,Arouca,Arsenal,Aston Villa,Atalanta,Athletic Bilbao,Atlanta United,Atlético Madrid,Augsburg,Austin FC,Auxerre,Barcelona,Bayer Leverkusen,Bayern München,Benfica,Blackburn Rovers,Boavista,Bochum,Bologna,Borussia Dortmund,Borussia M_gladbach,Bournemouth,Brentford,Brest,Brighton,Bristol City,Brøndby,Burnley,CF Montréal,Cagliari,Cardiff City,Casa Pia AC,Celta de Vigo,Celtic,Chelsea,Chicago Fire,Cincinnati,Club Brugge,Colorado Rapids,Columbus Crew,Como,Coventry City,Crystal Palace,DC United,Dallas,Deportivo Alavés,Derby County,Djurgården,Eintracht Frankfurt,Elfsborg,Empoli,Espanyol,Estoril,Estrela Amadora,Everton,Famalicão,Farense,Feyenoord,Fiorentina,Fortuna Sittard,Freiburg,Fulham,Genk,Genoa,Getafe,Gil Vicente,Girona,Go Ahead Eagles,Groningen,Halmstad,Hearts,Heerenveen,Heidenheim,Hellas Verona,Heracles,Hoffenheim,Holstein Kiel,Houston Dynamo,Hull City,Häcken,IFK Göteborg,IFK Norrköping,Inter Miami,Internazionale,Ipswich Town,Juventus,Kalmar,København,Las Palmas,Lazio,Le Havre,Lecce,Leeds United,Leganés,Leicester City,Lens,Lille,Liverpool,Los Angeles FC,Los Angeles Galaxy,Luton Town,Lyngby,Mainz 05,Mallorca,Malmö FF,Manchester City,Manchester United,Middlesbrough,Midtjylland,Milan,Millwall,Minnesota United,Monaco,Montpellier,Monza,Moreirense,NAC Breda,NEC,Nantes,Napoli,Nashville SC,New England,New York City,New York RB,Newcastle United,Nice,Nordsjælland,Norwich City,Nottingham Forest,Olympique Lyonnais,Olympique Marseille,Orlando City,Osasuna,Oxford United,PEC Zwolle,PSG,PSV,Parma,Philadelphia Union,Plymouth Argyle,Portland Timbers,Porto,Portsmouth,Preston North End,Queens Park Rangers,RB Leipzig,RKC Waalwijk,Randers,Rangers,Rayo Vallecano,Real Betis,Real Madrid,Real Salt Lake,Real Sociedad,Real Valladolid,Reims,Rennes,Rio Ave,Roma,SJ Earthquakes,Saint-Étienne,Santa Clara,Seattle Sounders,Sevilla,Sheffield United,Sheffield Wednesday,Silkeborg,Sirius,Southampton,Sparta Rotterdam,Sporting Braga,Sporting CP,St_DOT_ Louis City,St_DOT_ Pauli,Stoke City,Strasbourg,Stuttgart,Sunderland,Swansea City,SønderjyskE,Torino,Toronto,Tottenham Hotspur,Toulouse,Twente,Udinese,Union Berlin,Union Saint-Gilloise,Utrecht,Valencia,Vancouver Whitecaps,Venezia,Viborg,Villarreal,Vitória Guimarães,Värnamo,Västerås SK,Watford,Werder Bremen,West Bromwich Albion,West Ham United,Willem II,Wolfsburg,Wolverhampton Wanderers
6892,CM,78,84,80,76,76,74,80,77,81,80,77,79,79,79,79,82,72,79,81,74,77,69,79,84,69,74,79,75,82,82,76,84,80,78,81,80,78,68,77,67,84,69,76,80,78,79,76,76,78,82,80,71,80,69,73,82,77,74,69,75,71,74,76,75,69,78,81,70,77,80,80,70,68,78,76,74,76,71,79,80,73,71,75,80,83,77,77,76,79,77,75,74,80,80,82,80,78,80,75,72,80,76,83,81,79,74,79,70,76,73,77,75,77,74,82,83,74,81,70,71,79,76,75,71,79,83,77,79,78,79,77,73,83,81,72,82,73,79,76,80,71,77,76,68,71,77,74,74,81,77,77,79,75,80,72,76,80,78,82,75,78,82,77,75,81,77,79,74,81,72,79,80,73,74,71,83,73,80,81,78,78,84,76,81,75,80,79,80,78,80,81,78,80,67,72,82,78,70,78,77,80,79,74,80,82,76,81,82,74,79,73,82
17227,CM,79,86,80,78,77,76,81,79,83,80,77,80,79,80,80,82,73,81,83,75,76,68,79,85,70,76,80,75,84,82,77,86,81,80,82,82,79,70,79,67,85,68,76,81,78,80,77,76,79,83,81,72,81,70,75,83,77,75,70,77,71,74,78,77,69,78,81,72,78,81,81,71,70,79,77,75,77,73,81,81,75,72,77,82,84,79,79,76,80,78,77,75,81,82,84,80,79,81,76,73,80,77,83,82,80,75,79,69,78,76,78,78,76,73,82,84,74,82,72,70,79,77,78,71,81,84,78,80,80,80,78,72,83,82,72,83,73,79,77,80,73,78,77,67,71,76,75,75,82,77,80,81,77,80,74,76,80,79,83,74,79,83,79,77,81,78,81,75,82,73,80,81,74,75,72,85,73,82,82,78,78,86,76,82,75,80,81,82,80,81,82,78,80,67,74,82,78,72,80,79,80,80,74,82,82,77,83,84,75,80,74,83
17617,CM,79,85,80,77,76,75,80,78,82,80,77,80,79,79,80,82,73,81,83,75,75,68,78,85,69,75,80,75,83,82,76,86,80,79,81,81,79,69,78,67,84,68,75,81,78,80,76,76,79,82,80,72,80,70,75,82,77,75,69,76,71,74,77,76,69,78,81,71,78,81,81,71,70,79,77,74,76,72,80,80,74,72,77,81,83,78,78,76,80,78,77,75,80,81,84,80,79,81,76,73,80,77,83,82,80,74,79,69,77,75,78,77,76,73,82,83,74,81,71,70,79,77,78,71,81,84,78,80,79,80,78,72,83,82,72,83,73,79,77,80,72,77,76,67,71,76,75,74,82,77,79,81,76,80,73,76,80,79,82,74,78,83,79,76,81,78,81,75,81,73,79,80,74,74,71,84,73,81,82,78,77,85,76,82,75,80,81,82,79,81,81,78,80,67,74,81,78,72,79,78,80,80,73,81,82,76,82,83,74,80,74,83
18113,CM,79,86,81,79,78,78,81,79,83,80,78,79,79,80,80,83,74,80,83,76,77,70,80,85,71,77,81,76,83,83,77,86,81,80,82,81,79,70,79,68,85,71,77,81,78,81,77,77,79,83,82,73,80,71,76,83,77,76,70,77,72,75,78,77,70,79,81,73,78,81,82,72,71,79,78,75,78,74,81,81,75,73,78,82,83,79,79,77,81,79,78,75,81,81,84,81,79,81,77,74,81,78,84,82,80,76,80,70,79,76,79,78,77,74,82,84,75,81,73,71,80,78,77,72,82,85,78,80,79,80,78,74,83,82,74,83,74,80,78,80,74,78,77,69,73,76,76,75,82,78,80,82,77,80,75,77,81,80,83,75,79,83,79,77,82,78,81,76,82,74,80,81,75,76,73,85,74,82,82,78,79,86,77,82,76,81,81,82,79,81,82,79,81,68,75,83,79,73,79,79,81,80,74,82,83,77,83,83,75,80,74,83
8825,CM,87,94,87,84,83,83,87,87,90,87,82,86,84,85,87,88,78,90,92,80,79,72,84,93,76,81,86,79,90,86,82,93,85,87,88,87,87,75,86,73,90,73,80,88,84,87,83,82,87,90,85,78,88,76,82,90,83,82,74,85,77,80,83,84,75,84,87,79,85,86,88,77,76,86,83,81,83,81,88,88,80,76,85,87,89,86,87,83,87,86,84,80,88,88,94,87,85,87,82,78,87,85,90,87,86,79,86,74,83,84,84,84,82,76,86,91,81,87,79,76,84,83,86,78,89,91,84,86,88,87,84,78,88,87,78,91,78,84,83,87,79,84,84,71,76,82,81,81,89,82,88,88,84,85,80,82,86,84,88,78,85,89,87,82,86,85,87,82,89,80,87,87,79,81,78,93,80,89,88,84,83,92,83,88,79,87,89,90,86,88,86,83,86,72,80,87,84,78,88,87,88,86,79,89,88,84,89,93,79,88,79,89
11040,CM,81,86,78,75,74,74,80,79,82,80,74,81,76,77,81,80,70,85,85,71,69,61,75,86,67,71,79,70,83,77,73,86,77,79,79,81,80,68,78,65,83,62,71,82,75,79,75,75,80,81,76,69,82,67,74,82,76,74,66,77,70,72,74,77,67,74,80,70,78,80,79,69,68,79,76,73,74,73,80,79,72,67,77,79,83,79,80,74,78,78,76,73,80,82,87,78,78,81,75,69,78,77,82,80,78,69,77,65,74,77,75,77,73,68,79,83,72,80,70,67,75,75,81,70,82,83,77,79,82,81,77,68,80,80,68,85,69,75,75,80,71,76,76,60,66,75,73,72,81,74,80,80,76,78,72,73,77,75,81,70,77,82,80,75,78,78,81,74,81,72,80,80,71,73,70,86,71,82,80,76,74,85,75,82,70,80,82,83,81,82,78,75,77,64,72,78,75,71,83,80,80,79,71,82,79,76,83,88,71,80,72,81
12392,CM,94,100,90,87,86,87,93,92,97,94,87,95,88,91,94,93,82,100,100,82,79,70,86,100,78,83,93,82,98,89,86,100,89,93,92,95,94,80,91,75,97,71,82,96,87,92,88,86,94,95,89,80,96,79,86,95,89,86,77,90,81,84,88,91,78,86,93,82,92,94,92,81,80,92,89,85,86,85,94,92,85,78,91,93,99,93,94,86,91,91,90,85,93,97,100,91,91,95,88,81,90,90,96,93,91,80,90,74,87,92,88,91,84,78,91,97,84,94,82,76,88,87,97,82,96,97,91,92,96,94,89,78,93,94,78,100,80,87,88,93,83,89,89,68,76,86,84,84,95,85,94,94,90,91,84,84,89,88,95,80,90,96,94,88,91,91,96,86,94,83,93,94,83,85,81,100,82,96,94,88,85,100,87,96,81,93,97,97,95,95,91,87,89,75,86,90,86,84,98,94,94,93,82,96,92,89,98,100,84,94,84,95
13369,CM,83,89,80,77,76,76,82,81,85,83,77,83,78,80,83,82,72,88,88,73,70,62,77,89,69,73,82,72,86,79,76,89,79,82,82,84,83,70,80,66,85,63,72,84,77,82,78,77,83,84,79,71,85,69,76,84,78,76,68,79,72,74,77,80,69,76,82,72,81,82,82,71,70,81,78,76,76,75,82,82,74,69,80,82,88,82,82,76,81,80,79,75,82,85,91,81,81,83,77,71,80,79,85,82,81,71,80,67,76,80,77,79,75,69,81,86,74,83,72,68,78,77,85,72,85,85,80,81,85,83,79,70,82,83,69,88,71,77,77,82,73,78,78,61,68,77,75,74,84,76,83,83,79,80,74,75,79,78,83,71,79,85,82,77,80,80,84,76,83,73,82,83,73,75,72,88,73,85,83,78,76,90,77,84,72,82,85,85,84,84,80,77,79,66,75,80,76,74,86,83,83,82,73,85,81,78,86,91,74,83,74,84
36229,CM,81,86,78,75,74,74,80,79,82,80,74,81,76,77,81,80,70,85,85,71,69,61,75,86,67,71,79,70,83,77,73,86,77,79,79,81,80,68,78,65,83,62,71,82,75,79,75,75,80,81,76,69,82,67,73,82,76,74,66,77,70,72,74,77,67,74,80,70,78,80,79,69,68,79,76,73,74,73,80,79,72,67,77,79,83,79,80,74,78,78,76,73,80,82,87,78,78,81,75,69,78,77,82,79,78,69,77,65,74,77,75,76,73,68,79,83,72,80,70,67,75,75,81,70,82,83,77,79,82,80,77,68,80,80,68,85,69,75,75,80,70,76,76,60,66,75,73,72,81,74,80,80,76,78,72,73,77,75,81,70,77,82,80,75,78,78,81,74,81,72,80,80,71,73,70,85,71,82,80,76,74,85,75,82,70,80,82,83,81,81,78,75,77,64,72,78,75,71,83,80,80,79,71,82,79,76,83,88,71,80,72,81
11975,CM,80,86,77,74,74,73,79,78,82,80,74,80,75,77,80,79,70,85,84,70,69,60,74,85,67,70,79,70,83,76,73,85,76,79,79,80,80,67,77,64,82,62,70,81,75,79,75,74,79,81,76,68,82,67,73,81,76,73,66,76,69,71,74,76,66,74,79,69,78,79,79,68,67,78,75,73,74,72,79,79,71,67,77,79,85,79,79,74,78,77,76,72,79,81,87,78,78,80,74,69,77,76,82,79,78,69,77,65,73,77,75,76,73,68,78,83,72,80,69,66,75,74,81,70,81,82,77,78,81,80,76,68,79,80,67,85,68,75,74,80,70,76,76,59,66,74,72,72,81,73,79,80,76,77,71,72,76,75,80,69,76,82,79,74,78,77,80,74,80,71,79,79,70,72,70,85,70,81,80,76,74,86,74,81,70,79,82,82,80,81,78,74,77,64,72,77,74,71,82,80,80,79,70,82,79,75,82,88,71,80,72,81
12356,CM,80,86,77,74,74,73,79,78,82,80,74,80,75,77,80,79,70,85,84,70,69,60,74,85,67,70,79,70,83,76,73,85,76,79,79,80,80,67,77,64,82,62,70,81,75,79,75,74,79,81,76,68,82,67,73,81,76,73,66,76,69,71,74,76,66,74,79,69,78,79,79,68,67,78,75,73,74,72,79,79,71,67,77,79,85,79,79,74,78,77,76,72,79,81,87,78,78,80,74,69,77,76,82,79,78,69,77,65,73,77,75,76,73,68,78,83,72,80,69,66,75,74,81,70,81,82,77,78,81,80,76,68,79,80,67,85,68,75,74,80,70,76,76,59,66,74,72,72,81,73,79,80,76,77,71,72,76,75,80,69,76,82,79,74,78,77,80,74,80,71,79,79,70,72,70,85,70,81,80,76,74,86,74,81,70,79,82,82,80,81,78,74,77,64,72,77,74,71,82,80,80,79,70,82,79,75,82,88,71,80,72,81
6100,CM,100,100,100,98,97,98,100,100,100,100,95,99,97,100,100,100,92,100,100,93,91,84,98,100,89,95,100,93,100,100,95,100,99,100,100,100,100,89,99,85,100,86,92,100,96,100,96,95,100,100,100,91,100,89,97,100,96,96,87,99,90,94,98,99,88,97,100,92,99,100,100,90,89,100,97,95,97,95,100,100,94,89,100,100,100,100,100,96,100,100,99,93,100,100,100,100,99,100,96,90,100,99,100,100,99,92,98,85,97,100,98,99,95,87,99,100,94,100,93,87,97,97,100,90,100,100,98,99,100,100,97,90,100,100,90,100,90,98,96,100,93,98,97,82,89,94,94,94,100,95,100,100,99,99,94,95,99,98,100,90,99,100,100,96,99,98,100,95,100,93,100,100,92,95,91,100,93,100,100,97,96,100,96,100,92,100,100,100,99,100,100,97,99,84,95,100,97,92,100,100,100,100,92,100,100,97,100,100,93,100,92,100
37193,CM,100,100,100,98,97,98,100,100,100,100,95,99,97,100,100,100,92,100,100,93,91,84,98,100,89,95,100,93,100,100,95,100,99,100,100,100,100,89,99,85,100,86,92,100,96,100,96,95,100,100,100,91,100,89,97,100,96,96,87,99,90,94,98,99,88,97,100,92,99,100,100,90,89,100,97,95,97,95,100,100,94,89,100,100,100,100,100,96,100,100,99,93,100,100,100,100,99,100,96,90,100,99,100,100,99,92,98,85,97,100,98,99,95,87,99,100,94,100,93,87,97,97,100,90,100,100,98,99,100,100,97,90,100,100,90,100,90,98,96,100,93,98,97,82,89,94,94,94,100,95,100,100,99,99,94,95,99,98,100,90,99,100,100,96,99,98,100,95,100,93,100,100,92,95,91,100,93,100,100,97,96,100,96,100,92,100,100,100,99,100,100,97,99,84,95,100,97,92,100,100,100,100,92,100,100,97,100,100,93,100,92,100
12939,CM,92,99,88,86,84,85,91,90,95,92,85,93,86,88,92,91,80,98,98,80,77,68,84,98,77,81,91,80,96,87,84,99,87,91,90,93,92,78,89,73,95,70,80,94,85,90,86,84,92,93,87,78,94,77,84,93,87,84,75,88,79,82,86,89,76,84,91,80,90,91,90,79,78,90,87,84,84,83,91,90,83,76,89,91,97,91,92,84,89,89,88,83,91,94,100,89,89,93,86,79,88,88,94,91,89,78,88,73,85,90,86,89,82,76,89,95,82,92,80,75,86,85,95,80,94,94,89,90,94,92,87,77,91,92,76,98,78,85,86,91,81,87,87,67,74,84,82,82,93,83,92,92,88,89,82,82,87,86,93,78,88,94,92,86,89,89,93,84,92,81,91,92,81,83,80,98,80,94,92,86,83,99,85,94,79,91,95,95,93,93,89,85,87,73,84,88,84,82,95,92,92,91,80,94,90,87,96,100,82,92,82,93
22715,CM,83,91,81,80,78,80,83,83,87,82,77,83,78,81,83,83,74,88,89,74,71,65,78,89,71,76,83,74,87,81,77,90,80,84,83,84,83,72,81,68,86,66,74,85,78,83,78,77,84,85,81,73,84,72,79,85,79,78,70,81,73,76,80,81,71,78,82,75,82,83,83,73,73,82,80,77,78,78,84,83,76,71,83,83,88,83,83,77,82,82,81,76,83,85,92,82,81,83,79,73,82,81,86,83,81,73,80,67,79,83,80,82,76,69,80,86,75,83,75,69,79,79,85,73,87,87,81,81,85,84,80,71,82,83,71,88,72,79,78,83,76,80,80,64,70,76,76,76,85,76,86,85,81,81,76,76,80,80,84,72,80,85,84,78,81,81,84,78,85,75,83,83,75,77,74,90,74,86,84,79,77,91,78,84,74,83,86,87,83,84,81,78,80,68,78,81,78,76,85,84,84,82,74,86,82,80,87,91,75,84,75,84
