UniqueID,Position,AGF,AIK,AaB,Aberdeen,Ajax,Almere City,Anderlecht,Angers SCO,Antwerp,Arouca,Arsenal,Aston Villa,Atalanta,Athletic Bilbao,Atlanta United,Atlético Madrid,Augsburg,Austin FC,Auxerre,Barcelona,Bayer Leverkusen,Bayern München,Benfica,Blackburn Rovers,Boavista,Bochum,Bologna,Borussia Dortmund,Borussia M_gladbach,Bournemouth,Brentford,Brest,Brighton,Bristol City,Brøndby,Burnley,CF Montréal,Cagliari,Cardiff City,Casa Pia AC,Celta de Vigo,Celtic,Chelsea,Chicago Fire,Cincinnati,Club Brugge,Colorado Rapids,Columbus Crew,Como,Coventry City,Crystal Palace,DC United,Dallas,Deportivo Alavés,Derby County,Djurgården,Eintracht Frankfurt,Elfsborg,Empoli,Espanyol,Estoril,Estrela Amadora,Everton,Famalicão,Farense,Feyenoord,Fiorentina,Fortuna Sittard,Freiburg,Fulham,Genk,Genoa,Getafe,Gil Vicente,Girona,Go Ahead Eagles,Groningen,Halmstad,Hearts,Heerenveen,Heidenheim,Hellas Verona,Heracles,Hoffenheim,Holstein Kiel,Houston Dynamo,Hull City,Häcken,IFK Göteborg,IFK Norrköping,Inter Miami,Internazionale,Ipswich Town,Juventus,Kalmar,København,Las Palmas,Lazio,Le Havre,Lecce,Leeds United,Leganés,Leicester City,Lens,Lille,Liverpool,Los Angeles FC,Los Angeles Galaxy,Luton Town,Lyngby,Mainz 05,Mallorca,Malmö FF,Manchester City,Manchester United,Middlesbrough,Midtjylland,Milan,Millwall,Minnesota United,Monaco,Montpellier,Monza,Moreirense,NAC Breda,NEC,Nantes,Napoli,Nashville SC,New England,New York City,New York RB,Newcastle United,Nice,Nordsjælland,Norwich City,Nottingham Forest,Olympique Lyonnais,Olympique Marseille,Orlando City,Osasuna,Oxford United,PEC Zwolle,PSG,PSV,Parma,Philadelphia Union,Plymouth Argyle,Portland Timbers,Porto,Portsmouth,Preston North End,Queens Park Rangers,RB Leipzig,RKC Waalwijk,Randers,Rangers,Rayo Vallecano,Real Betis,Real Madrid,Real Salt Lake,Real Sociedad,Real Valladolid,Reims,Rennes,Rio Ave,Roma,SJ Earthquakes,Saint-Étienne,Santa Clara,Seattle Sounders,Sevilla,Sheffield United,Sheffield Wednesday,Silkeborg,Sirius,Southampton,Sparta Rotterdam,Sporting Braga,Sporting CP,St_DOT_ Louis City,St_DOT_ Pauli,Stoke City,Strasbourg,Stuttgart,Sunderland,Swansea City,SønderjyskE,Torino,Toronto,Tottenham Hotspur,Toulouse,Twente,Udinese,Union Berlin,Union Saint-Gilloise,Utrecht,Valencia,Vancouver Whitecaps,Venezia,Viborg,Villarreal,Vitória Guimarães,Värnamo,Västerås SK,Watford,Werder Bremen,West Bromwich Albion,West Ham United,Willem II,Wolfsburg,Wolverhampton Wanderers
26295,AM,69,77,76,67,70,74,69,68,70,72,66,69,75,68,68,67,73,68,70,75,79,74,73,76,69,72,69,75,70,77,71,75,66,70,71,79,71,69,74,71,81,64,73,74,72,65,79,68,73,74,75,71,75,68,69,73,67,76,67,69,68,70,73,69,71,69,67,69,65,70,67,69,71,72,61,75,77,70,72,76,69,73,74,77,79,71,65,66,70,68,69,73,76,66,74,72,67,68,72,73,69,72,70,76,69,75,81,70,70,70,69,70,77,72,72,71,72,66,67,74,79,68,67,70,72,76,72,65,69,70,70,72,73,67,77,69,69,71,69,75,68,72,72,78,77,77,71,73,75,71,75,73,68,69,72,73,77,69,76,69,69,64,70,68,74,76,67,69,73,79,70,73,73,68,67,70,73,80,69,68,81,74,72,78,84,72,68,76,73,66,63,67,67,67,73,84,78,66,70,71,73,72,80,73,75,70,70,69,65,72,75,74
26737,AM,82,72,75,73,78,69,75,74,73,76,73,74,76,73,78,77,81,75,73,78,79,78,74,74,74,70,73,79,76,73,75,70,79,74,75,79,77,76,76,77,78,73,77,76,78,76,83,75,80,77,73,77,79,72,73,75,78,81,72,74,79,75,70,72,68,76,76,71,77,73,77,75,72,78,75,78,77,70,73,77,76,73,74,74,80,77,78,81,70,72,76,76,79,78,76,76,79,81,73,79,77,77,76,77,77,79,82,77,70,74,71,68,77,74,74,78,80,77,67,81,80,71,71,76,72,76,73,78,79,81,78,79,81,76,82,74,71,81,79,81,71,74,71,78,78,82,77,72,77,77,75,70,72,75,71,80,76,74,78,75,80,74,75,78,78,74,79,74,71,83,77,78,73,75,77,70,81,75,74,76,78,81,75,80,82,77,78,74,78,75,74,74,76,76,74,77,82,73,77,78,81,80,88,77,78,79,76,76,73,76,80,73
27185,AM,77,71,73,69,74,69,71,70,70,73,69,70,73,69,73,73,77,71,70,75,77,75,72,72,71,69,70,76,72,72,72,70,73,71,72,76,73,72,73,73,76,69,73,73,74,71,79,71,76,75,71,74,75,69,70,72,73,77,69,70,74,72,69,69,67,72,71,68,71,70,72,71,69,74,69,75,75,68,70,74,72,71,72,73,77,73,73,75,68,69,72,73,76,73,73,72,73,75,70,75,72,74,72,74,73,76,79,73,68,71,69,67,75,71,71,74,76,72,65,77,78,69,68,72,70,74,71,73,75,76,74,75,77,72,79,71,68,77,74,76,68,71,69,76,75,78,73,70,74,74,73,69,69,72,69,76,74,71,76,71,75,69,72,73,74,72,74,71,69,79,73,75,71,71,72,68,77,74,71,72,76,77,72,77,80,74,73,72,74,71,69,70,72,72,72,76,79,70,73,74,77,75,83,74,75,75,72,72,69,73,77,71
18365,AM,71,62,66,63,67,60,65,63,63,66,64,65,67,64,67,67,71,65,62,69,70,69,65,64,65,62,65,70,67,65,66,62,69,64,65,70,67,67,66,67,69,63,68,66,68,66,72,65,69,67,64,67,69,63,63,65,69,70,63,63,68,65,62,62,60,66,66,61,67,65,67,66,63,68,65,68,67,60,63,67,66,64,64,66,69,67,67,70,60,62,66,67,69,68,65,66,69,71,64,69,66,66,65,68,67,70,71,67,62,64,63,60,67,65,65,67,70,67,58,70,71,63,62,66,63,66,64,68,68,70,68,68,71,66,71,64,62,71,69,70,62,64,61,69,68,71,67,63,67,67,65,60,62,66,61,69,66,65,69,66,69,64,65,68,69,65,69,64,61,71,67,69,65,65,67,60,70,65,65,66,68,70,65,70,73,67,67,64,68,65,65,65,66,67,65,68,72,64,66,67,70,70,76,66,67,68,66,66,64,65,71,65
40898,AM,84,71,76,74,79,69,77,75,74,77,74,74,77,73,80,78,82,77,73,79,80,79,75,74,75,70,74,80,77,73,76,70,81,74,76,79,78,77,77,79,78,75,78,77,80,78,84,76,81,78,73,78,80,73,74,76,80,82,73,74,81,76,69,72,69,77,77,71,78,74,79,76,72,79,77,79,78,70,73,78,77,73,74,75,80,78,80,83,70,73,78,77,80,80,76,77,80,82,73,80,78,78,77,78,78,80,82,78,71,74,72,68,78,75,74,79,82,78,67,82,81,72,72,77,73,76,73,80,80,83,80,80,82,77,83,75,71,82,81,82,72,74,71,78,79,83,79,72,78,78,75,70,73,77,71,81,76,74,79,76,82,75,76,79,79,75,80,75,70,84,79,79,74,76,79,70,82,75,76,77,78,81,75,81,82,78,79,74,78,76,75,76,78,77,74,77,83,74,78,79,82,81,89,77,79,80,76,77,74,76,82,74
15777,AM,77,65,72,68,73,64,71,69,69,72,69,70,74,69,74,73,77,71,67,75,77,74,71,70,71,67,71,76,72,70,72,66,76,69,72,76,74,73,72,74,74,70,75,73,75,72,79,71,74,72,69,73,75,68,68,71,76,77,69,68,75,71,66,66,65,72,72,66,74,71,73,71,69,74,72,74,73,64,69,73,72,69,69,72,76,73,74,77,66,67,72,73,75,75,70,72,76,78,70,75,73,72,71,74,73,77,77,72,67,69,68,65,74,72,70,74,77,72,62,77,78,68,67,73,67,71,69,75,74,78,75,74,77,72,77,70,68,76,77,78,68,69,66,74,74,78,74,68,72,73,70,65,67,73,66,76,72,69,74,71,76,70,71,74,75,70,76,70,65,78,73,75,71,70,73,65,76,71,71,72,74,76,70,77,79,72,72,70,74,71,71,71,73,72,70,74,79,70,73,73,76,77,83,71,74,74,72,72,69,71,78,70
15201,AM,69,63,65,62,66,61,64,62,63,65,63,64,66,63,66,66,70,64,62,68,69,69,64,64,63,62,63,68,66,65,65,62,67,63,64,69,65,66,65,66,69,61,67,65,66,64,71,64,68,67,65,66,67,62,62,64,67,68,62,63,67,65,62,62,59,65,65,60,65,63,65,65,62,67,63,67,67,60,62,66,65,64,64,65,68,65,66,67,60,61,64,66,68,67,65,64,67,69,63,69,65,66,64,66,66,69,71,66,62,63,62,60,66,64,65,66,67,66,58,69,70,62,62,65,63,66,64,67,67,68,66,68,70,65,71,63,62,70,67,68,62,63,61,69,67,70,65,62,66,66,65,60,62,65,61,68,65,65,68,65,67,63,64,67,67,64,67,63,61,70,65,68,64,64,65,60,69,65,63,65,68,69,64,69,72,66,66,64,68,64,63,64,64,66,65,67,70,63,65,66,69,69,75,65,66,67,66,64,63,65,69,65
40078,AM,75,69,71,68,72,66,69,68,68,71,67,68,71,67,71,71,75,69,68,73,74,73,70,70,69,66,68,73,70,70,70,67,71,69,70,74,71,70,71,71,74,67,71,71,72,69,77,69,74,72,69,71,73,67,68,70,71,75,67,68,72,70,66,67,65,70,69,66,70,68,70,69,67,72,68,73,73,66,68,72,70,68,70,71,75,71,71,73,66,67,70,71,74,71,71,70,71,73,68,73,70,72,70,72,71,73,77,71,66,69,67,65,72,69,69,72,74,70,64,74,75,67,66,70,68,72,69,71,73,74,72,73,74,70,76,69,66,75,72,74,66,69,67,74,73,76,71,68,72,72,71,66,67,70,67,74,71,69,73,69,73,67,70,71,72,70,72,69,67,77,71,73,69,69,70,66,75,71,69,70,74,75,70,75,77,72,71,70,72,69,67,68,70,70,69,74,76,68,71,72,74,73,81,71,73,73,70,70,67,71,74,69
1892,AM,75,72,72,68,73,69,70,69,70,72,69,71,73,70,72,73,77,70,69,75,77,77,72,72,70,70,70,76,72,74,72,71,73,70,70,77,72,72,72,72,77,67,74,72,72,70,78,70,75,74,73,73,74,69,69,71,72,75,69,69,72,71,70,70,67,71,71,67,70,70,70,71,70,74,68,74,74,67,70,73,72,71,72,74,76,72,71,72,67,68,70,74,76,72,72,71,72,75,70,76,71,73,71,74,73,76,79,73,69,70,69,68,73,71,72,73,73,72,65,75,78,69,69,71,70,74,71,72,73,74,72,74,77,71,78,69,68,77,73,75,69,71,69,77,74,77,71,70,74,73,73,69,69,71,69,75,73,72,76,71,73,69,70,73,74,72,73,70,69,78,72,75,72,70,70,67,76,74,69,71,76,76,71,77,81,73,72,72,75,69,69,70,70,72,72,76,77,69,72,72,75,75,83,73,74,73,72,71,69,72,76,73
36556,AM,82,67,74,72,76,66,75,73,72,74,72,72,75,71,78,75,80,75,70,77,78,75,73,72,74,68,73,78,75,70,74,67,79,72,75,77,77,75,75,77,75,73,76,76,79,76,82,74,78,75,69,76,78,70,72,74,79,80,71,72,79,74,67,69,66,76,75,69,77,72,77,73,70,77,75,77,75,67,71,76,74,71,71,72,77,76,78,82,69,71,76,74,77,78,73,76,79,81,71,77,77,76,75,76,76,78,79,75,68,72,70,66,77,73,72,77,81,75,65,80,79,70,69,76,70,73,71,78,78,82,79,78,80,75,81,73,69,79,80,81,70,72,69,75,77,81,77,70,75,76,72,67,70,75,68,79,74,71,76,74,80,73,74,77,77,72,79,73,67,82,77,77,72,74,77,68,79,72,74,75,76,78,73,78,79,76,77,72,76,75,73,74,77,75,71,75,82,72,76,77,80,80,86,75,77,78,74,75,72,74,80,71
31101,AM,79,61,70,68,73,60,72,69,68,71,68,69,71,67,75,72,76,72,65,73,73,71,69,68,70,63,69,74,71,64,70,61,77,69,71,72,74,72,70,74,70,71,73,72,76,73,78,71,74,70,64,73,75,67,68,70,76,77,67,68,76,70,61,64,62,73,71,65,75,68,75,70,66,74,74,73,71,63,67,71,71,66,66,67,73,73,76,80,64,67,73,70,73,76,69,72,77,78,67,73,74,72,71,72,72,74,75,72,64,68,66,61,73,69,67,74,78,72,61,77,75,66,65,72,65,68,67,76,75,79,76,74,76,72,77,70,66,76,77,78,66,68,64,70,73,77,74,66,71,72,67,62,66,72,63,76,69,67,71,70,77,70,71,73,73,68,76,70,62,77,74,73,68,70,75,64,76,67,71,72,71,75,69,74,74,72,73,67,72,72,71,71,74,71,67,69,78,69,73,73,76,77,82,71,73,75,70,72,68,70,76,66
31578,AM,79,61,70,68,73,60,72,69,68,71,68,69,71,67,75,72,76,72,65,73,73,71,69,68,70,63,69,74,71,64,70,61,77,69,71,72,74,72,70,74,70,71,73,72,76,73,78,71,74,70,64,73,75,67,68,70,76,77,67,68,76,70,61,64,62,73,71,65,75,68,75,70,66,74,74,73,71,63,67,71,71,66,66,67,73,73,76,80,64,67,73,70,73,76,69,72,77,78,67,73,74,72,71,72,72,74,75,72,64,68,66,61,73,69,67,74,78,72,61,77,75,66,65,72,65,68,67,76,75,79,76,74,76,72,77,70,66,76,77,78,66,68,64,70,73,77,74,66,71,72,67,62,66,72,63,76,69,67,71,70,77,70,71,73,73,68,76,70,62,77,74,73,68,70,75,64,76,67,71,72,71,75,69,74,74,72,73,67,72,72,71,71,74,71,67,69,78,69,73,73,76,77,82,71,73,75,70,72,68,70,76,66
29528,AM,76,68,71,68,72,66,70,68,68,71,69,70,72,69,72,72,77,70,67,74,76,75,70,70,69,67,69,75,72,71,71,68,74,69,70,75,72,72,71,72,75,67,73,71,72,70,77,70,74,73,70,72,74,68,68,70,73,75,68,68,73,71,68,67,65,71,71,66,71,69,71,71,68,73,69,73,73,65,68,72,71,69,70,71,74,72,72,74,65,67,70,72,74,73,71,71,73,75,69,75,71,72,70,73,72,75,77,72,67,69,68,66,72,70,71,72,74,72,63,75,76,68,68,71,68,72,70,73,73,75,72,74,76,71,77,69,67,76,74,75,67,69,67,75,73,76,71,68,72,72,71,66,67,71,67,74,71,70,75,71,74,69,70,73,74,70,73,69,66,77,72,74,70,70,71,65,75,71,69,71,74,75,70,76,79,72,72,70,74,69,69,70,70,72,70,74,77,69,71,72,75,75,82,71,73,73,72,70,69,71,76,70
2253,AM,71,63,66,63,68,61,65,64,64,67,64,65,67,64,68,68,72,65,63,69,70,70,65,65,65,62,65,70,67,66,66,63,69,64,65,70,67,67,66,67,69,63,68,66,68,66,72,65,69,68,65,67,69,63,64,65,69,70,64,64,68,66,63,63,60,66,67,61,67,65,67,66,63,68,65,68,68,60,63,67,67,65,65,66,70,67,68,70,60,63,66,67,69,69,66,66,69,71,64,70,66,67,66,68,68,70,72,67,63,64,63,61,67,65,66,68,69,67,59,70,71,63,63,66,63,67,65,69,69,70,68,69,72,67,72,64,63,72,69,70,63,64,62,69,68,71,67,63,68,68,66,61,63,66,62,70,66,65,69,66,69,65,65,68,69,65,69,64,61,71,67,69,65,65,67,61,70,66,65,67,69,71,65,71,73,67,67,65,69,65,65,65,66,67,66,68,71,65,67,67,70,70,77,66,68,69,67,66,65,66,71,65
19462,AM,71,73,70,66,70,69,67,67,67,70,65,67,69,67,68,69,73,67,69,71,74,74,69,70,67,68,66,72,69,72,68,70,67,68,67,74,68,68,70,69,75,63,69,69,68,66,74,67,73,73,71,70,71,66,67,69,67,72,66,68,68,69,69,68,66,68,67,65,65,66,66,68,67,70,63,72,73,67,68,71,68,69,72,71,74,69,67,68,66,67,67,71,73,67,72,68,67,69,68,72,67,71,68,70,69,71,77,70,67,68,66,66,71,67,69,69,69,68,65,72,74,66,66,68,69,73,69,67,70,69,68,72,72,67,75,67,65,73,67,71,66,69,68,75,72,74,68,69,72,70,72,68,67,67,68,71,71,69,74,68,69,65,68,69,70,70,68,67,69,76,68,72,69,68,66,66,73,73,66,68,75,73,69,74,78,71,69,71,71,66,64,65,66,68,70,75,74,66,69,70,72,70,79,71,71,70,69,68,65,70,72,70
