UniqueID,Position,AGF,AIK,AaB,Aberdeen,Ajax,Almere City,Anderlecht,Angers SCO,Antwerp,Arouca,Arsenal,Aston Villa,Atalanta,Athletic Bilbao,Atlanta United,Atlético Madrid,Augsburg,Austin FC,Auxerre,Barcelona,Bayer Leverkusen,Bayern München,Benfica,Blackburn Rovers,Boavista,Bochum,Bologna,Borussia Dortmund,Borussia M_gladbach,Bournemouth,Brentford,Brest,Brighton,Bristol City,Brøndby,Burnley,CF Montréal,Cagliari,Cardiff City,Casa Pia AC,Celta de Vigo,Celtic,Chelsea,Chicago Fire,Cincinnati,Club Brugge,Colorado Rapids,Columbus Crew,Como,Coventry City,Crystal Palace,DC United,Dallas,Deportivo Alavés,Derby County,Djurgården,Eintracht Frankfurt,Elfsborg,Empoli,Espanyol,Estoril,Estrela Amadora,Everton,Famalicão,Farense,Feyenoord,Fiorentina,Fortuna Sittard,Freiburg,Fulham,Genk,Genoa,Getafe,Gil Vicente,Girona,Go Ahead Eagles,Groningen,Halmstad,Hearts,Heerenveen,Heidenheim,Hellas Verona,Heracles,Hoffenheim,Holstein Kiel,Houston Dynamo,Hull City,Häcken,IFK Göteborg,IFK Norrköping,Inter Miami,Internazionale,Ipswich Town,Juventus,Kalmar,København,Las Palmas,Lazio,Le Havre,Lecce,Leeds United,Leganés,Leicester City,Lens,Lille,Liverpool,Los Angeles FC,Los Angeles Galaxy,Luton Town,Lyngby,Mainz 05,Mallorca,Malmö FF,Manchester City,Manchester United,Middlesbrough,Midtjylland,Milan,Millwall,Minnesota United,Monaco,Montpellier,Monza,Moreirense,NAC Breda,NEC,Nantes,Napoli,Nashville SC,New England,New York City,New York RB,Newcastle United,Nice,Nordsjælland,Norwich City,Nottingham Forest,Olympique Lyonnais,Olympique Marseille,Orlando City,Osasuna,Oxford United,PEC Zwolle,PSG,PSV,Parma,Philadelphia Union,Plymouth Argyle,Portland Timbers,Porto,Portsmouth,Preston North End,Queens Park Rangers,RB Leipzig,RKC Waalwijk,Randers,Rangers,Rayo Vallecano,Real Betis,Real Madrid,Real Salt Lake,Real Sociedad,Real Valladolid,Reims,Rennes,Rio Ave,Roma,SJ Earthquakes,Saint-Étienne,Santa Clara,Seattle Sounders,Sevilla,Sheffield United,Sheffield Wednesday,Silkeborg,Sirius,Southampton,Sparta Rotterdam,Sporting Braga,Sporting CP,St_DOT_ Louis City,St_DOT_ Pauli,Stoke City,Strasbourg,Stuttgart,Sunderland,Swansea City,SønderjyskE,Torino,Toronto,Tottenham Hotspur,Toulouse,Twente,Udinese,Union Berlin,Union Saint-Gilloise,Utrecht,Valencia,Vancouver Whitecaps,Venezia,Viborg,Villarreal,Vitória Guimarães,Värnamo,Västerås SK,Watford,Werder Bremen,West Bromwich Albion,West Ham United,Willem II,Wolfsburg,Wolverhampton Wanderers
19827,FWD,88,84,81,81,81,79,83,86,82,79,83,86,81,83,85,80,83,92,86,78,75,76,79,81,82,77,82,78,82,78,82,83,80,85,80,84,81,86,83,81,81,77,79,84,82,83,86,85,87,82,78,81,84,84,83,83,82,85,81,85,84,84,82,86,79,80,83,83,86,81,82,82,84,86,86,85,78,83,83,81,83,78,85,80,89,83,86,84,82,84,80,79,84,86,86,80,82,86,82,83,81,86,81,81,82,78,81,76,82,88,81,83,82,83,74,82,84,84,82,79,80,81,90,84,84,82,83,83,89,87,84,77,81,84,79,83,78,80,83,86,84,78,78,77,78,84,84,77,84,81,85,83,85,80,78,80,81,79,82,79,84,83,87,84,81,83,84,81,82,85,86,83,80,84,79,84,84,84,82,83,79,89,80,84,79,84,86,82,88,86,81,80,79,84,83,79,81,87,86,88,85,86,84,85,79,86,84,94,82,85,83,80
16952,FWD,71,64,64,63,67,59,68,65,68,63,71,73,67,66,67,66,67,71,67,66,68,65,65,64,61,60,67,66,66,64,64,67,69,66,66,68,67,67,65,63,66,65,68,67,69,69,70,72,70,65,62,64,68,64,63,67,66,66,60,64,66,64,62,65,56,68,71,62,70,65,69,63,66,67,72,67,63,59,64,65,64,60,63,64,69,69,69,69,63,63,65,67,67,72,67,66,68,71,62,66,69,65,66,66,68,66,66,65,64,67,64,63,69,75,62,67,68,72,59,62,67,62,71,64,64,65,63,71,70,70,69,61,68,69,67,65,59,67,69,71,65,61,58,65,65,68,66,58,68,69,66,63,63,66,57,64,67,62,68,68,69,67,67,67,67,63,70,62,63,66,70,67,61,64,66,66,70,66,68,70,62,73,62,68,68,68,69,66,72,69,70,64,66,65,62,63,66,67,69,68,68,70,69,67,66,68,67,76,64,65,67,64
17829,FWD,78,73,72,71,74,67,75,74,74,71,77,80,75,74,75,73,75,80,75,73,73,71,72,72,70,68,75,73,74,72,73,75,75,74,73,76,73,75,73,71,73,71,75,75,75,76,77,78,77,73,70,71,76,73,72,75,74,74,70,73,75,73,71,74,67,74,77,71,78,73,75,72,74,76,79,75,70,69,73,73,73,69,72,72,78,76,77,76,72,72,72,74,75,79,75,73,75,79,72,74,75,74,74,74,75,73,73,71,72,76,72,72,75,80,70,74,75,78,68,70,74,71,79,73,73,73,73,77,78,78,76,69,75,77,73,73,69,74,76,78,73,69,68,71,71,75,74,67,75,76,74,72,72,74,66,72,74,71,75,75,76,75,75,75,74,72,77,71,72,74,77,75,70,72,72,74,76,74,75,77,70,80,70,76,74,75,76,73,79,77,76,72,73,74,72,71,73,76,76,76,76,78,76,75,72,76,75,83,73,74,75,72
27186,FWD,72,63,65,65,70,60,68,68,66,62,71,71,67,66,67,65,68,73,67,68,69,70,67,62,65,60,67,68,65,62,65,63,68,67,67,65,67,69,66,67,64,71,69,66,69,70,72,74,71,66,61,67,68,67,66,67,67,70,64,66,69,67,62,66,61,70,68,65,69,64,69,66,67,68,73,70,63,64,65,65,66,61,65,63,71,70,71,73,65,65,67,69,68,71,66,67,67,70,64,67,69,67,67,65,67,68,67,69,64,69,63,62,72,77,59,67,70,71,63,66,67,62,70,67,65,65,64,69,70,71,70,63,66,68,72,65,62,67,70,71,66,61,60,71,70,70,69,60,67,71,67,63,66,66,60,66,68,62,66,70,70,65,68,68,66,64,69,64,64,70,71,65,63,66,70,65,74,65,67,72,64,73,63,66,70,67,69,64,70,69,69,64,66,69,64,64,68,69,69,70,69,70,71,68,65,69,65,76,65,66,68,61
17917,FWD,76,65,69,68,74,62,72,70,69,65,78,78,73,71,71,70,74,76,69,74,76,77,71,65,69,65,71,73,69,68,70,67,74,70,70,71,70,75,69,72,68,76,76,70,75,74,77,80,74,69,66,71,72,72,69,71,72,74,69,69,75,71,66,70,64,75,75,69,75,69,73,71,73,72,79,75,67,65,68,69,71,66,67,67,74,73,74,77,68,68,69,74,72,77,68,71,73,76,68,74,74,71,70,70,73,74,72,74,69,72,69,66,77,86,64,70,76,77,66,71,73,67,75,71,67,68,68,75,74,75,75,68,73,74,76,67,67,73,75,77,71,64,62,77,74,75,74,63,71,77,69,66,69,71,62,71,73,66,71,77,75,70,71,73,72,68,74,68,66,74,75,70,68,70,73,67,79,68,72,77,68,76,66,71,76,72,72,67,76,74,75,69,71,76,68,68,72,75,72,73,73,76,77,71,69,74,70,80,70,69,73,66
6116,FWD,97,87,88,90,92,86,91,94,88,84,95,96,90,91,93,86,96,99,91,90,88,92,88,84,94,85,89,90,86,85,91,86,89,92,87,90,88,99,91,96,85,92,91,91,93,92,97,98,96,87,84,93,91,97,92,90,91,97,93,93,98,95,89,94,90,91,91,94,95,87,91,93,97,94,97,97,87,92,89,88,93,89,92,86,94,92,95,96,89,91,87,90,92,94,89,88,90,94,90,95,90,95,87,87,90,90,90,90,90,97,89,90,95,100,79,88,97,92,91,92,89,89,97,96,89,87,90,92,97,96,95,88,89,92,93,86,87,89,93,95,95,85,84,93,91,96,95,86,91,93,91,88,93,88,86,91,90,86,89,92,94,88,95,94,89,90,92,90,88,98,96,90,89,94,91,88,98,90,90,95,88,93,88,90,92,92,93,87,96,94,90,89,88,99,91,86,92,99,92,96,94,95,97,92,86,96,89,100,92,91,94,85
7447,FWD,77,67,70,70,74,66,71,73,68,64,77,77,73,73,72,69,77,80,70,73,72,76,70,65,74,68,72,73,69,68,73,68,72,72,69,72,69,80,71,75,68,75,75,71,73,73,78,78,76,69,67,73,72,78,73,70,73,76,74,72,77,75,71,73,70,73,73,74,77,70,72,75,77,74,79,77,66,72,70,68,75,69,72,68,76,72,75,76,69,71,69,73,73,77,70,69,72,77,72,76,71,74,69,70,72,73,71,71,73,76,71,70,75,83,62,69,77,75,72,73,72,70,79,75,70,68,72,74,76,76,75,68,72,74,75,68,70,72,75,76,76,65,64,78,73,75,76,66,71,75,72,68,73,71,66,71,71,68,71,75,75,70,74,76,71,71,74,71,68,76,76,72,72,74,72,67,79,70,71,76,70,76,68,72,75,72,74,67,77,74,74,70,69,80,73,68,73,79,73,76,74,77,78,72,66,76,71,82,74,71,76,67
7853,FWD,69,58,61,62,67,58,65,64,62,58,70,70,66,65,65,62,69,70,62,66,67,70,63,57,65,60,64,66,61,61,64,60,66,64,62,64,62,72,63,68,60,69,68,63,67,66,71,72,68,61,59,66,64,69,64,63,65,68,65,63,70,66,62,65,60,66,67,65,69,61,66,66,70,66,72,69,61,62,62,61,66,62,63,60,67,66,67,70,61,62,62,67,65,69,61,62,65,69,63,69,66,65,62,62,65,67,64,66,64,68,63,62,69,78,56,62,70,68,62,65,65,61,69,67,61,60,62,68,68,68,68,62,64,66,69,59,61,65,68,69,67,58,56,71,67,68,68,57,64,69,64,60,64,63,57,64,64,60,63,69,68,62,66,67,64,61,67,62,60,69,68,64,63,65,66,60,72,62,64,69,61,69,60,64,68,65,66,60,70,66,67,63,63,72,64,60,65,71,65,67,66,69,71,64,61,68,63,73,65,63,68,59
20163,FWD,71,58,65,65,73,57,66,67,62,58,73,69,69,65,66,64,70,72,64,71,73,77,68,57,68,60,65,71,62,62,66,58,68,65,67,63,65,72,65,70,61,78,73,64,71,69,74,77,70,65,59,68,67,69,66,65,67,71,66,65,72,68,60,64,63,72,66,66,68,62,68,68,67,67,74,72,61,64,64,64,68,61,64,61,69,69,70,75,64,64,66,72,68,70,62,67,67,70,64,69,69,67,67,63,67,71,68,74,63,67,62,59,76,84,57,65,73,70,65,70,69,61,68,69,62,63,64,69,68,70,71,65,66,67,76,62,64,69,71,72,67,59,58,79,75,72,72,60,66,74,64,59,66,66,59,68,70,60,64,74,71,62,66,68,66,63,68,65,62,73,71,63,65,67,72,61,78,62,66,74,65,70,62,65,73,66,68,60,69,68,69,64,66,74,63,64,70,70,67,70,69,71,75,66,64,69,63,74,66,64,69,58
41411,FWD,71,58,65,65,73,58,66,67,62,58,73,69,69,65,66,64,70,72,64,71,73,77,68,57,68,60,65,71,62,62,66,58,68,65,67,63,65,72,65,71,61,78,73,64,71,69,74,77,70,65,59,69,67,69,67,65,67,71,66,65,72,68,60,64,63,72,67,66,68,62,68,68,67,67,74,72,61,64,64,64,68,61,64,61,69,69,70,75,64,65,66,72,68,70,62,67,67,70,64,69,70,67,67,64,67,71,68,74,64,67,62,59,76,84,57,66,73,70,65,70,69,61,68,69,62,63,64,69,68,70,71,66,66,67,77,62,64,69,71,72,67,59,58,79,75,72,72,60,66,74,64,59,66,66,59,68,70,60,64,74,71,62,66,68,66,64,68,65,62,73,71,63,65,67,72,61,78,62,66,74,65,70,63,65,73,66,68,60,69,68,69,64,66,74,63,64,70,70,67,70,69,71,75,66,64,69,63,74,66,64,69,59
14520,FWD,66,54,60,60,67,53,62,62,58,54,69,66,65,62,61,61,66,67,58,67,69,72,63,53,63,57,62,67,59,59,63,55,65,60,61,60,60,68,60,66,58,71,69,59,66,64,68,71,65,60,57,63,62,66,62,60,64,66,63,60,67,63,58,60,59,66,63,61,65,60,63,64,64,63,70,66,56,59,59,59,64,58,59,58,65,64,65,69,59,59,61,68,63,67,57,62,63,67,61,66,64,62,62,60,63,67,63,68,61,63,59,56,70,79,54,61,68,67,60,65,65,58,65,64,57,59,61,66,64,65,66,60,62,63,70,57,61,65,67,67,63,54,54,74,69,67,66,55,61,68,60,55,61,63,55,62,64,57,60,69,66,59,61,65,62,59,65,60,57,66,66,60,62,62,66,56,72,58,62,69,60,66,58,61,69,61,63,56,66,64,66,60,61,70,60,59,64,67,62,64,64,67,70,61,58,64,60,69,63,59,66,56
15311,FWD,66,54,60,59,67,53,61,61,57,54,69,66,65,62,61,61,66,67,58,67,68,72,63,53,63,57,62,66,59,58,62,55,64,60,61,60,60,68,60,65,58,71,68,59,65,64,68,71,64,59,56,63,62,65,61,60,63,65,63,60,67,63,57,60,58,66,63,61,65,59,63,64,64,62,70,66,56,59,59,59,64,58,59,58,64,64,64,69,59,59,61,67,63,67,57,62,63,66,61,65,64,62,61,60,63,67,63,67,60,62,59,56,69,79,54,60,67,66,59,64,65,57,65,64,57,58,61,65,63,65,65,60,62,63,70,57,61,65,67,67,63,54,53,73,68,66,66,55,61,68,59,55,61,62,54,62,64,57,60,69,66,59,61,64,62,59,64,60,56,66,66,60,62,62,66,56,71,58,61,69,60,66,57,61,69,61,63,56,66,63,65,60,61,70,60,59,64,66,62,64,63,67,69,60,58,64,60,69,62,59,65,56
29499,FWD,73,65,68,67,72,62,69,70,67,65,74,73,71,70,70,69,72,75,68,72,71,73,69,64,69,64,70,71,69,66,69,66,71,69,69,69,69,73,68,70,67,72,73,68,71,71,74,75,72,68,65,69,70,71,68,68,71,71,69,68,72,70,66,69,66,71,71,68,72,69,70,70,70,70,76,72,64,67,68,67,70,65,68,67,74,72,72,73,67,68,68,73,70,74,68,69,71,74,69,71,70,70,69,68,71,72,70,71,68,71,67,66,73,79,64,69,72,73,66,69,71,66,74,71,67,67,69,72,72,72,72,66,70,71,73,68,68,71,73,73,70,63,63,74,71,72,72,63,69,73,68,65,69,70,63,68,70,66,69,73,72,68,70,71,69,68,73,68,66,71,73,69,69,69,71,67,75,68,70,74,67,74,66,70,73,69,71,66,74,71,72,67,68,74,68,67,70,73,71,72,71,74,74,69,66,71,69,77,70,69,72,66
30886,FWD,84,79,78,77,82,73,80,81,79,76,82,83,80,79,81,79,79,87,81,80,79,78,79,77,77,73,80,79,79,75,77,78,80,80,80,79,80,80,79,77,78,79,80,80,81,82,83,84,83,79,74,77,81,78,78,80,80,81,75,79,80,78,75,79,74,81,81,77,82,78,81,77,77,81,84,81,75,77,79,79,78,72,78,77,85,83,83,83,78,79,79,81,81,84,82,80,80,83,77,78,81,80,81,78,80,78,80,78,76,81,76,76,83,85,73,81,81,83,75,77,79,75,84,79,79,79,78,82,83,83,82,75,79,80,81,80,74,79,81,84,78,74,74,79,79,82,81,73,81,82,80,77,79,79,73,78,80,75,79,80,82,79,81,80,79,78,82,77,78,81,83,79,76,78,80,80,84,80,80,83,76,86,76,80,80,80,83,78,83,83,81,76,78,79,76,77,79,80,83,83,82,83,82,81,78,81,80,89,77,80,79,76
12242,FWD,75,67,69,69,74,64,71,72,68,65,74,73,71,70,71,69,73,76,70,73,73,74,71,65,71,64,70,72,68,66,69,66,71,70,71,69,70,73,70,72,67,75,73,70,73,73,76,77,74,69,65,71,71,72,70,70,71,74,69,70,74,71,66,70,67,73,71,70,72,68,71,71,71,72,76,74,66,69,69,69,70,66,69,67,76,73,74,76,69,70,70,73,72,74,69,71,71,74,69,72,72,72,71,68,71,72,71,73,67,72,67,66,76,81,63,70,75,73,68,71,71,66,73,72,68,69,69,73,73,74,74,68,69,71,76,69,67,71,73,75,70,65,65,76,74,75,74,65,71,75,69,66,70,70,65,70,72,66,69,74,74,68,72,72,70,69,72,69,68,75,74,69,68,71,73,68,78,69,71,76,69,77,68,70,74,71,73,67,74,73,72,68,70,75,68,68,72,73,72,74,73,74,76,71,68,73,69,78,69,70,72,65
